id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,HubName,HubDist
"537000445",3/31/2015,282950,"3",1,"1250","8200",1,,NONE,Good,7 Average,"1250","0.0","1954",0,"98003",47.3255,-122.304,"1680","8633","6399",0.904755870608646
"7855801670",4/1/2015,2250000,"4",3.25,"5180","19850",2,false,GOOD,Average,12 Luxury,"3540","1640.0","2006",0,"98006",47.562,-122.162,"3160","9750","6628",0.817027314114434
"7920100045",5/16/2014,350000,"1",1,"700","5100",1,false,NONE,Average,7 Average,"700","0.0","1942",0,"98115",47.679,-122.3,"1010","5100","6260",0.333380274314048
"8960000030",7/28/2014,215000,"3",1,"1180","7669",1,false,NONE,Good,7 Average,"1180","0.0","1967",0,"98058",47.4479,-122.176,"1190","7669","6845",1.17157015020472
"6388930390",11/20/2014,650000,"5",3.5,"3960","25245",2,false,NONE,Average,9 Better,"2500","1460.0","1996",0,"98056",47.525,-122.172,"2640","13675","7224",1.23623500211894
"8731900200",8/7/2014,320000,"4",2.75,"2640","7500",1,false,NONE,Average,8 Good,"1620","1020.0","1967",0,"98023",47.3135,-122.369,"1980","7875","6692",0.842635402715349
"8029200135",11/13/2014,247000,"3",2,"1270","7198",1.5,false,NONE,Average,7 Average,"1270","0.0","1916",2013,"98022",47.2086,-121.996,"1160","7198","5273",1.07855224753898
"1081200350",10/3/2014,320000,"4",1.75,"1760","11180",1,false,NONE,Good,8 Good,"1760","0.0","1968",0,"98059",47.4715,-122.118,"1730","11180","6813",0.138924297609604
"84000105",5/7/2014,255000,"5",2.25,"2060","8632",1,false,NONE,Average,7 Average,"1030","1030.0","1962",0,"98146",47.4877,-122.335,"1010","11680","6047",1.13251547213121
"3756500060",3/9/2015,438000,"3",1.75,"1780","9660",1,false,NONE,Average,7 Average,"1780","0.0","1962",0,"98034",47.7171,-122.193,"1200","9660","5850",1.86683725951358
"7215720160",3/4/2015,900000,"3",2.5,"3400","16603",2,false,NONE,Average,10 Very Good,"3400","0.0","2000",0,"98075",47.6012,-122.023,"3400","12601","5338",0.931757466607535
"3574800520",6/20/2014,441000,"3",2.75,"1910","7280",1,false,NONE,Average,7 Average,"1160","750.0","1979",0,"98034",47.7319,-122.224,"1710","8152","5516",0.921768904331119
"2617300160",8/12/2014,420000,"3",2,"2020","38332",1,false,NONE,Good,7 Average,"1010","1010.0","1975",0,"98027",47.4582,-122.023,"2110","36590","5777",4.58885691622773
"2558660270",12/8/2014,370000,"3",1.75,"1580","7000",1,false,NONE,Average,7 Average,"1180","400.0","1976",0,"98034",47.7209,-122.168,"1640","7500","5815",0.468409630989002
"2009000370",2/19/2015,269950,"2",1.75,"1340","7250",1,false,NONE,Very Good,5 Fair,"700","640.0","1949",0,"98198",47.408,-122.327,"1830","9750","7040",1.29374939266934
"1836980160",3/24/2015,807100,"4",2.5,"2680","4499",2,false,NONE,Average,9 Better,"2680","0.0","1999",0,"98006",47.565,-122.125,"2920","4500","6594",2.35751769297925
"3261020370",6/5/2014,653000,"3",2.5,"2680","9750",1,false,NONE,Good,8 Good,"1610","1070.0","1979",0,"98034",47.7028,-122.231,"2480","8750","5516",1.1846001396644
"1755700060",6/11/2014,371500,"3",2,"1370","8336",1,,NONE,Very Good,7 Average,"1370","0.0","1964",0,"98133",47.7458,-122.331,"1770","7288","5822",1.30089020997108
"4330600435",3/16/2015,284000,"3",1.75,"1560","21000",1,false,NONE,Average,7 Average,"1560","0.0","1954",0,"98166",47.4776,-122.337,"1070","7920","6572",1.4158481326842
"9542800700",1/2/2015,272000,"3",1.75,"2160","7140",1,false,NONE,Good,7 Average,"1670","490.0","1978",,"98023",47.3026,-122.374,"1930","7350","6692",1.53550132699225
"1999700045",5/2/2014,313000,"3",1.5,"1340","7912",1.5,,NONE,Average,7 Average,"1340","0.0","1955",0,"98133",47.7658,-122.339,"1480","7940","5894",1.14689150504399
"1762600070",1/16/2015,917500,"4",2.5,"3880","35003",2,false,NONE,Average,10 Very Good,"2570","1310.0","1984",0,"98033",47.6477,-122.182,"3740","35230","5336",0.77815031964907
"1687900520",9/29/2014,673000,"4",2.25,"2590","8190",2,false,NONE,Good,8 Good,"2590","0.0","1980",0,"98006",47.5619,-122.125,"2260","8335","6628",1.76081627806639
"7234600798",2/10/2015,425000,"3",2.5,"1120","1100",2,false,NONE,Average,8 Good,"820","300.0","2008",0,"98122",47.6106,-122.31,"1590","1795","7227",0.841861270474098
"3881900445",7/9/2014,399950,"5",2.75,"1970","5400",1,false,NONE,Average,7 Average,"1320","650.0","1986",0,"98144",47.5868,-122.308,"1280","2150","5103",0.808210968119127
"2254502445",5/30/2014,385000,"3",1,"1220","4800",1,false,NONE,Average,6 Low Average,"1220","0.0","1901",,"98122",47.6101,-122.307,"1200","4800","5103",0.838430805062131
"5437810320",11/17/2014,269950,"3",1.5,"1950","7560",1,false,AVERAGE,Good,7 Average,"1320","630.0","1975",0,"98022",47.1976,-121.999,"1950","8941","5515",0.838943876816574
"9158100075",1/7/2015,330000,"2",1,"1350","8220",1,,NONE,Average,7 Average,"1060","290.0","1949",0,"98177",47.7224,-122.358,"1540","8280","7228",2.05026072253109
"3830630310",7/25/2014,260000,"3",2.5,"1670","5797",2,false,NONE,Average,7 Average,"1670","0.0","1988",0,"98030",47.3505,-122.179,"1670","6183","6327",1.61655644253847
"8123100045",4/14/2015,470000,"4",3,"2380","5125",1.5,false,NONE,Good,7 Average,"1680","700.0","1925",0,"98126",47.5384,-122.376,"1410","5375","6214",0.712847572153984
"3127200041",6/13/2014,589000,"4",3,"2440","9600",2,,NONE,Very Good,7 Average,"2440","0.0","1961",,"98034",47.7044,-122.2,"2290","9600","5850",0.956390626009674
"6661200320",7/23/2014,163500,"2",1.5,"1050","3419",2,false,NONE,Average,7 Average,"1050","0.0","1996",0,"98038",47.3848,-122.039,"1050","3417","6574",1.99570929758203
"11510310",9/5/2014,835000,"4",2.75,"3130","13412",2,false,NONE,Average,9 Better,"2140","990.0","1993",0,"98052",47.6993,-122.102,"2260","9984","6336",0.974449498427173
"825059270",11/21/2014,1100000,"5",3,"4090","12850",1,false,AVERAGE,Good,10 Very Good,"2090","2000.0","1986",0,"98033",47.6627,-122.188,"2540","10270","5336",0.593711056352599
"8731951370",4/15/2015,269000,"4",1.75,"1490","10000",1,false,NONE,Good,8 Good,"1100","390.0","1969",0,"98023",47.3099,-122.379,"2190","8910","6692",1.37285455868428
"1954440060",5/5/2014,560000,"3",2.5,"1900","8744",2,false,NONE,Average,8 Good,"1900","0.0","1987",,"98074",47.62,-122.043,"2030","8744","5338",0.713541446337753
"2264500350",4/18/2015,615000,"4",1,"1330","2400",1.5,,NONE,Good,6 Low Average,"1330","0.0","1901",,"98103",47.65,-122.34,"1330","4400","5676",0.522899309436813
"1115810060",12/5/2014,585188,"3",2.25,"2230","10026",1,false,NONE,Average,8 Good,"1430","800.0","1975",0,"98052",47.6647,-122.153,"2230","9340","6389",0.512696037066188
"9477200200",8/18/2014,305000,"3",1.75,"1650","9480",1,false,NONE,Average,7 Average,"1220","430.0","1977",,"98034",47.726,-122.191,"1540","8400","6977",1.26781590578732
"1432600560",11/5/2014,166950,"3",1,"1190","8820",1,false,NONE,Average,6 Low Average,"1190","0.0","1959",0,"98058",47.4616,-122.184,"1230","7980","6937",0.706842358325156
"2287000060",9/12/2014,799000,"3",2.5,"2140","9897",1,false,NONE,Good,8 Good,"2140","0.0","1959",0,"98040",47.5505,-122.219,"2680","10083","5774",1.01002521673044
"3663500060",6/25/2014,400000,"3",2.5,"2180","7508",1,false,NONE,Good,7 Average,"1420","760.0","1962",0,"98133",47.7606,-122.336,"1900","7818","5894",1.40370019541854
"3996900125",12/1/2014,230000,"3",1,"1060","10228",1,false,NONE,Average,7 Average,"1060","0.0","1948",0,"98155",47.7481,-122.3,"1570","10228","5822",0.203899399119061
"7796450200",5/15/2014,256883,"3",2.5,"1690","5025",2,false,NONE,Average,8 Good,"1690","0.0","2003",0,"98023",47.2779,-122.347,"2550","5001","5761",0.52736703556776
"7549802535",11/11/2014,423000,"4",2,"1970","6480",1.5,false,NONE,Very Good,7 Average,"1130","840.0","1920",0,"98108",47.5511,-122.312,"1500","6480","6850",0.885088252375138
"3278600320",7/23/2014,465000,"3",2.5,"2150","4084",2,,NONE,Average,8 Good,"2150","0.0","2007",0,"98126",47.5488,-122.372,"1750","2385","6214",1.26736068864466
"2824079053",1/13/2015,440000,"3",2.5,"1910","66211",2,false,NONE,Average,7 Average,"1910","0.0","1997",0,"98024",47.5385,-121.911,"2330","67268","6116",2.16209540556993
"1222069094",10/14/2014,385000,"3",1.75,"1350","155073",1,false,NONE,Good,7 Average,"1350","0.0","1969",0,"98038",47.4058,-121.994,"1560","50965","6574",2.29208363743571
"3542300060",3/11/2015,210000,"3",1,"860","11725",1,,NONE,Good,6 Low Average,"860","0.0","1943",0,"98056",47.5093,-122.184,"1300","9514","6827",0.250236561646731
"2222059065",11/12/2014,297000,"3",2.5,"1940","14952",2,false,NONE,Average,8 Good,"1940","0.0","1994",0,"98042",47.3777,-122.165,"2030","10450","6854",1.20621178939962
"7551300060",7/16/2014,470000,"3",1,"1010","5000",1,false,NONE,Average,7 Average,"1010","0.0","1952",0,"98107",47.675,-122.394,"1680","5000","5141",1.69842217367949
"100600550",8/4/2014,226500,"3",1.5,"1300","7370",1,false,NONE,Good,7 Average,"900","400.0","1976",0,"98023",47.3025,-122.37,"1430","7500","6692",1.43401751528805
"3211100860",3/3/2015,274250,"3",1,"910","8450",1,false,NONE,Good,6 Low Average,"910","0.0","1962",0,"98059",47.4787,-122.158,"1400","8040","6827",2.218247762093
"3456000310",8/4/2014,840000,"4",1.75,"2480","11010",1,false,,Good,9 Better,"1630","850.0","1966",,"98040",47.5378,-122.219,"2770","10744","5774",0.434584935698536
"9526600140",9/19/2014,677900,"3",2.5,"2440","4587",2,false,NONE,Average,8 Good,"2440","0.0","2010",0,"98052",47.7073,-122.114,"2750","4587","6336",1.09606917631738
"7465900060",2/5/2015,425000,"3",1,"1010","5864",1,false,NONE,Average,7 Average,"1010","0.0","1915",,"98116",47.5733,-122.381,"1290","5000","6772",0.427582510479947
"1222000055",11/23/2014,180250,"2",0.75,"900","9600",1,false,NONE,Average,6 Low Average,"900","0.0","1941",0,"98166",47.4604,-122.339,"1250","14280","6572",0.263804196896048
"6300000550",7/17/2014,464000,"6",3,"2300","3404",2,false,NONE,Average,7 Average,"1600","700.0","1920",1994,"98133",47.7067,-122.343,"1560","1312","7228",0.811503512074867
"2310030510",4/22/2015,320000,"4",2.25,"1550","7579",2,,NONE,Average,8 Good,"1550","0.0","1993",0,"98038",47.354,-122.047,"1630","6397","6063",1.56395866033692
"1025049114",7/17/2014,625504,"3",2.25,"1270","1566",2,false,NONE,Average,8 Good,"1060","210.0","2014",0,"98105",47.6647,-122.284,"1160","1327","6260",1.32116300025128
"8677300550",5/15/2014,592500,"4",2.5,"2240","12032",1,false,NONE,Average,9 Better,"2240","0.0","1983",0,"98074",47.6143,-122.017,"2520","12368","5768",0.299686416784546
"4014400292",1/14/2015,465000,"3",2.5,"2714","17936",2,false,NONE,Average,9 Better,"2714","0.0","2005",0,"98001",47.3185,-122.275,"2590","18386","5842",0.597053443914679
"1102000196",5/27/2014,477000,"4",2.75,"1720","6270",2,false,NONE,Average,8 Good,"1720","0.0","1978",0,"98118",47.5458,-122.268,"2130","8700","5893",0.679545341334484
"257000138",1/15/2015,280000,"2",1,"850","16400",1,false,NONE,Average,6 Low Average,"850","0.0","1923",0,"98168",47.4889,-122.299,"1100","14459","7481",0.806239415410044
"46100204",2/21/2015,1510000,"5",3,"3300","33474",1,,GOOD,Average,9 Better,"1870","1430.0","1957",1991,"98040",47.5673,-122.21,"3836","20953","7592",1.71381751184682
"1909600046",7/3/2014,445838,"3",2.5,"2250","5692",2,false,NONE,Average,8 Good,"2250",?,"2000",0,"98146",47.5133,-122.379,"1320","5390","6214",1.38028792227211
"1250202145",8/28/2014,1070000,"2",2.25,"3900","14864",1,false,GOOD,Average,8 Good,"1950","1950.0","1947",0,"98144",47.5884,-122.291,"2580","5184","5103",0.902141684508047
"7611200125",10/23/2014,467000,"2",1.5,"1320","10800",1,false,NONE,Good,8 Good,"1320","0.0","1947",0,"98177",47.7145,-122.367,"2120","12040","5141",1.30839718531414
"5611500140",8/22/2014,686000,"4",2.5,"2760","6440",2,false,NONE,Average,10 Very Good,"2760","0.0","1999",0,"98075",47.5836,-122.026,"3070","8127","6275",0.422103313243645
"7138000260",6/5/2014,279950,"3",2,"1750","9750",1,false,NONE,Average,7 Average,"1350","400.0","1961",0,"98198",47.398,-122.299,"1900","10125","7040",0.200717077476665
"626059335",9/4/2014,527000,"4",2.25,"2330","19436",2,false,NONE,Average,8 Good,"2330","0.0","1987",0,"98011",47.7663,-122.215,"1910","10055","5827",1.95715133914109
"1922059282",9/18/2014,325000,"3",2.25,"2220","16020",1,false,NONE,Good,8 Good,"1780","440.0","1966",0,"98030",47.3758,-122.217,"2080","9583","6866",0.916138343423111
"705700390",9/3/2014,328000,"3",2.25,"2020","8379",2,false,NONE,Average,7 Average,"2020","0.0","1994",0,"98038",47.3828,-122.023,"2020","8031","6574",1.26808202007792
"7454001200",6/4/2014,390000,"3",2.25,"1250","7500",1,false,NONE,Very Good,7 Average,"1250","0.0","1942",,"98146",47.5123,-122.373,"1280","7392","6214",1.34143043456191
"8682281200",3/9/2015,479950,"2",2,"1510","6516",1,,NONE,Average,8 Good,"1510","0.0","2005",0,"98053",47.7076,-122.013,"1640","6009","7522",1.63594784392862
"7972000200",5/29/2014,264950,"4",2.25,"1720","9753",1,,NONE,Good,7 Average,"1120","600.0","1978",0,"98023",47.2922,-122.371,"1510","9753","6692",2.0911478352528
"722059070",1/15/2015,235000,"3",1,"1430","15246",1,false,NONE,Good,7 Average,"980","450.0","1961",0,"98031",47.4075,-122.214,"1960","13068","6866",1.70110412046167
"7202340400",3/3/2015,516500,"3",2.5,"1480","4729",2,false,NONE,Average,7 Average,"1480","0.0","2004",0,"98053",47.6794,-122.034,"2250","4729","7522",0.574790435935936
"8096000060",4/13/2015,655000,"2",1.75,"1450","15798",2,true,EXCELLENT,Average,7 Average,"1230","220.0","1915",1978,"98166",47.4497,-122.375,"2030","13193","6572",1.61040535890737
"2424000060",6/16/2014,500000,"4",2.75,"2280","15347",1,false,NONE,Very Good,7 Average,"2280","0.0","1960",0,"98059",47.5218,-122.164,"2280","15347","6827",1.44485316166469
"9264902050",11/21/2014,315000,"6",2.75,"2940","7350",1,false,NONE,Average,8 Good,"1780","1160.0","1978",0,"98023",47.3103,-122.339,"2120","8236","6692",0.980000959842323
"943100260",11/20/2014,213000,"2",1,"1000","10200",1,false,NONE,Average,6 Low Average,"1000","0.0","1961",0,"98024",47.5687,-121.899,"1150","13702","6116",0.293051849859328
"3677400445",9/2/2014,475000,"3",1.5,"2480","5280",1.5,false,NONE,Very Good,7 Average,"1620","860.0","1947",,"98108",47.5575,-122.303,"2090","4800","6850",0.58430585579304
"1762600320",6/10/2014,1030000,"5",4,"3760","28040",2,false,NONE,Average,10 Very Good,"3760","0.0","1983",0,"98033",47.6489,-122.183,"3430","35096","5336",0.688566315996069
"4058000060",4/9/2015,416000,"3",2,"2220","94300",1,false,NONE,Very Good,7 Average,"1640","580.0","1976",0,"98010",47.3459,-121.95,"2070","80100","6574",3.00687249159139
"7228500560",3/20/2015,410000,"4",1,"1970","4740",1.5,false,NONE,Average,7 Average,"1670","300.0","1904",2005,"98122",47.6136,-122.303,"1510","4740","7227",0.615451343623041
"326069104",7/1/2014,800000,"3",3.5,"3830","221284",2,false,NONE,Average,10 Very Good,"3530","300.0","1993",0,"98077",47.7641,-122.023,"2920","148539","6595",1.34354648254641
"5152100060",5/29/2014,472000,"6",2.5,"4410","14034",1,false,AVERAGE,Good,9 Better,"2350","2060.0","1965",0,"98003",47.3376,-122.324,"2600","13988","6399",0.352747905695537
"3584000310",12/8/2014,225000,"3",1.75,"1430","8505",1,false,NONE,Good,7 Average,"1430","0.0","1968",0,"98003",47.3173,-122.319,"1190","8640","6399",1.17399773880931
"8150100045",10/1/2014,210000,"2",1,"830","6000",1,false,NONE,Average,6 Low Average,"830","0.0","1940",0,"98126",47.5308,-122.376,"830","4960","6214",0.498086234139335
"1868901275",1/27/2015,455000,"2",1,"1430","5000",1.5,false,NONE,Fair,7 Average,"1430","0.0","1925",0,"98115",47.6727,-122.299,"1450","3750","6260",0.694539089072004
"6131600075",4/27/2015,225000,"3",1,"1300","8316",1,false,NONE,Good,6 Low Average,"1300","0.0","1954",0,"98002",47.3221,-122.216,"1260","8316","6045",0.502034579200901
"9468200125",8/26/2014,480000,"2",1,"1030","3060",1,false,AVERAGE,Good,7 Average,"790","240.0","1918",0,"98103",47.6779,-122.353,"1390","3060","7228",1.3093195069168
"8029510030",2/12/2015,363000,"3",2.5,"2740","11872",2,false,NONE,Average,9 Better,"2740","0.0","1990",0,"98023",47.3076,-122.395,"2570","10377","6692",2.11366219187866
"2025069065",9/29/2014,2400000,"4",2.5,"3650","8354",1,true,EXCELLENT,Average,9 Better,"1830","1820.0","2000",0,"98074",47.6338,-122.072,"3120","18841","5531",2.39346143342517
"7899800890",2/26/2015,181000,"2",1.5,"720","5120",1,false,NONE,Average,6 Low Average,"720","0.0","1954",0,"98106",47.5218,-122.357,"1150","2566","6214",0.74716470323899
"3021059276",3/14/2015,250000,"4",2,"2010","7312",1,false,NONE,Good,7 Average,"2010","0.0","1976",,"98002",47.2785,-122.213,"2010","7650","6911",0.432821239022589
"3797001895",4/22/2015,481000,"3",1.75,"1560","3000",1,false,NONE,Good,6 Low Average,"770","790.0","1918",0,"98103",47.6846,-122.345,"1390","3000","7228",0.744479257289493
"3832710960",9/23/2014,260000,"3",2,"1810","7209",1,false,NONE,Good,7 Average,"1240","570.0","1978",0,"98032",47.3656,-122.278,"1750","7209","6608",0.295351183325697
"1310430400",5/13/2014,455000,"4",2.5,"3360","7685",2,false,NONE,Average,9 Better,"3360","0.0","2001",0,"98058",47.4369,-122.111,"3060","6567","6981",0.149002192963735
"1422300030",4/1/2015,415000,"3",2.25,"1510","36224",2,false,NONE,Average,8 Good,"1510","0.0","1991",0,"98045",47.4616,-121.711,"1730","36224","6626",0.836695378115151
"1105000588",4/21/2015,349500,"3",1,"1400","3538",1,false,NONE,Average,7 Average,"800","600.0","1953",0,"98118",47.5405,-122.27,"1620","6331","5893",0.716372326468168
"3830630060",9/29/2014,245000,"3",2.5,"1730","7442",2,false,NONE,Average,7 Average,"1730","0.0","1987",0,"98030",47.3507,-122.178,"1630","6458","6327",1.63945033203449
"5101404898",5/19/2014,592500,"2",2,"1420","9191",1.5,false,AVERAGE,Very Good,7 Average,"1420","0.0","1928",0,"98115",47.6979,-122.32,"1420","6816","7228",0.999247215767333
"7972601890",10/20/2014,385000,"4",1.75,"2360","7620",1,false,NONE,Good,7 Average,"1180","1180.0","1955",0,"98106",47.5278,-122.345,"1910","7620","6214",0.97816103217546
"5127001620",2/11/2015,315000,"3",1.75,"1580","11455",1,false,NONE,Good,7 Average,"1200","380.0","1974",0,"98059",47.4756,-122.147,"1550","10650","6813",1.52616949982893
"9407100800",11/24/2014,255000,"3",1,"1230","10170",1,false,NONE,Average,7 Average,"1230","0.0","1979",,"98045",47.4437,-121.772,"1380","10098","6626",3.38436824635778
"1873100060",8/29/2014,693000,"4",2.5,"2460","4425",2,,NONE,Average,8 Good,"2460","0.0","2006",0,"98052",47.7048,-122.109,"2990","5659","6336",1.02231167874343
"8722101360",12/2/2014,780000,"3",1,"1660","4400",1.5,false,NONE,Average,8 Good,"1460","200.0","1911",,"98112",47.6362,-122.302,"1660","4400","7227",0.968088796874124
"8644000060",10/24/2014,237000,"3",1.75,"1270","8470",1,false,NONE,Good,7 Average,"1270","0.0","1960",0,"98198",47.4207,-122.29,"1600","8470","6124",1.10232664634137
"3325069129",12/16/2014,525000,"3",2.25,"2100","40510",2,false,NONE,Average,10 Very Good,"1320","780.0","1979",0,"98074",47.6154,-122.047,"2380","33450","5338",0.753980750455734
"1400300055",4/28/2015,425000,"2",1,"770","5040",1,false,NONE,Average,5 Fair,"770","0.0","1930",0,"98144",47.5964,-122.299,"1330","2580","5103",0.256362461036147
"2123039032",10/27/2014,369900,"1",0.75,"760","10079",1,true,EXCELLENT,Very Good,5 Fair,"760","0.0","1936",0,"98070",47.4683,-122.438,"1230","14267","6831",2.87257396471591
"8078560140",5/19/2014,290000,"4",2.5,"1700","7280",2,false,NONE,Good,7 Average,"1700","0.0","1988",0,"98031",47.4045,-122.171,"1950","7475","6854",0.981691503836096
"3438500192",9/29/2014,285000,"3",1,"1120","10701",1,false,NONE,Average,7 Average,"1120","0.0","1954",0,"98106",47.5544,-122.358,"1130","6350","6214",1.65184388318443
"7974200510",8/14/2014,415000,"2",1,"1070","4500",1,false,NONE,Average,7 Average,"1070","0.0","1937",0,"98115",47.6802,-122.29,"1320","4465","6260",0.27171411305303
